conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
real_dravidianlangtech_malayalam_0177,Malayalam,native,1,A: ഈ ഓണം ഏട്ടനും പിള്ളേർക്ക് ഉള്ളതാണ് എന്ന് ഉള്ളവർ ലൈക്‌ അടി,ഈ ഓണം ഏട്ടനും പിള്ളേർക്ക് ഉള്ളതാണ് എന്ന് ഉള്ളവർ ലൈക്‌ അടി,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0178,Manglish,mixed,1,A: ആരണ്ട ആരണ്ട തലുണ്ടാകാണാ ആരണ്ട ഞാൻ ആണ്ട ഞാൻ ആണ്ട ഞാൻ Royal Mech ആടാ ആരണ്ട ആരണ്ട മീശ പിരിക്കുന്ന ആരണ്ട ഞാൻ ആണ്ട ഞാൻ ആണ്ട ഞാൻ royal Mech ആടാ,ആരണ്ട ആരണ്ട തലുണ്ടാകാണാ ആരണ്ട ഞാൻ ആണ്ട ഞാൻ ആണ്ട ഞാൻ Royal Mech ആടാ ആരണ്ട ആരണ്ട മീശ പിരിക്കുന്ന ആരണ്ട ഞാൻ ആണ്ട ഞാൻ ആണ്ട ഞാൻ royal Mech ആടാ,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0179,Manglish,roman,1,A: Sushin syam Shaiju khalid Midhun manual,Sushin syam Shaiju khalid Midhun manual,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0180,Manglish,roman,1,A: J A K E S. B EJ O Y !!!,J A K E S. B EJ O Y !!!,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0181,Manglish,roman,1,A: Pwoli item padam kananda ennu karuthiyatha pakshe ini kaanum,Pwoli item padam kananda ennu karuthiyatha pakshe ini kaanum,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0182,Manglish,roman,1,A: Oru ratchasan feel kittitu ullalo. Bgm athra adipoliyano,Oru ratchasan feel kittitu ullalo. Bgm athra adipoliyano,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0183,Malayalam,native,1,A: ഷൈലോക്ക് ന്റെ നല്ല ടീസർ ആയിട്ട് പോലും ട്രോളി നടന്ന ലാലേട്ടൻ ഫാൻസിന് കിട്ടിയൊരു നല്ലൊരു തിരിച്ചടി തന്നെ ആയിരിന്നു ബിഗ് ബ്രദർ ന്റെ ട്രെയ്‌ലർ,ഷൈലോക്ക് ന്റെ നല്ല ടീസർ ആയിട്ട് പോലും ട്രോളി നടന്ന ലാലേട്ടൻ ഫാൻസിന് കിട്ടിയൊരു നല്ലൊരു തിരിച്ചടി തന്നെ ആയിരിന്നു ബിഗ് ബ്രദർ ന്റെ ട്രെയ്‌ലർ,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0184,Manglish,mixed,1,A: ന്റമ്മോ ഇജ്ജാതി trailor.. Uffftrailor ethegilum.. Padam. Pwoliyo pwoli,ന്റമ്മോ ഇജ്ജാതി trailor.. Uffftrailor ethegilum.. Padam. Pwoliyo pwoli,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0185,Manglish,mixed,1,A: ഇത് ബോംബ് ആകും എന്ന് തോന്നുന്നവർ Like അടിക്ക്....,ഇത് ബോംബ് ആകും എന്ന് തോന്നുന്നവർ Like അടിക്ക്....,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0186,Manglish,roman,1,A: Ee asurante varavin katta waiting........MAMMOOKKA.. uyir,Ee asurante varavin katta waiting........MAMMOOKKA.. uyir,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0187,Manglish,mixed,1,A: Rajuvettan chunkalla chunkidipaan adi makalle like Neela adi chunk കളെ,Rajuvettan chunkalla chunkidipaan adi makalle like Neela adi chunk കളെ,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0188,Manglish,roman,1,A: Ettan kurch koode perfect akum enn vicharikunu by H,Ettan kurch koode perfect akum enn vicharikunu by H,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0189,Malayalam,native,1,A: മാമാങ്കത്തിൽ മമ്മൂക്കയെ കണ്ടു . ഇതിപ്പോ ആരാ .,മാമാങ്കത്തിൽ മമ്മൂക്കയെ കണ്ടു . ഇതിപ്പോ ആരാ .,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0190,Manglish,roman,1,A: Vada.. ithu kettu romancham vannavarku likenulla coment,Vada.. ithu kettu romancham vannavarku likenulla coment,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0191,Manglish,roman,1,A: Haneef adeni pwolikkum Maass trailer Mommookkayude Face kanum yenn pradeekshichu Sambavam marana maass aann,Haneef adeni pwolikkum Maass trailer Mommookkayude Face kanum yenn pradeekshichu Sambavam marana maass aann,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0192,Manglish,roman,1,A: padam vere leval kandu ada oru figth,padam vere leval kandu ada oru figth,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0193,Malayalam,native,1,A: ഓണത്തിനു ജെട്ടിമാണി നൽകിയ ക്ഷീണം ക്രിസ്മസിനു ഇതു മാറ്റുമെന്ന് പ്രതീക്ഷിക്കുന്നു ',ഓണത്തിനു ജെട്ടിമാണി നൽകിയ ക്ഷീണം ക്രിസ്മസിനു ഇതു മാറ്റുമെന്ന് പ്രതീക്ഷിക്കുന്നു ',neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0194,Manglish,mixed,1,A: ആ ജോഷി തന്നെയാണോ??? joshiy എന്നു കണ്ടതുകൊണ്ടു ചോതിച്ചതാണ്???ആരാണെങ്കിലും trailer അടിപൊളി!,ആ ജോഷി തന്നെയാണോ??? joshiy എന്നു കണ്ടതുകൊണ്ടു ചോതിച്ചതാണ്???ആരാണെങ്കിലും trailer അടിപൊളി!,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0195,Malayalam,native,1,A: തെറ്റ് കൾ തിരുത്തിയാൽ നന്നായിരിക്കും. അല്ലങ്കിൽ തിരുത്താൻ പറ്റാത്ത തെറ്റായിരിക്കും.,തെറ്റ് കൾ തിരുത്തിയാൽ നന്നായിരിക്കും. അല്ലങ്കിൽ തിരുത്താൻ പറ്റാത്ത തെറ്റായിരിക്കും.,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0196,Manglish,roman,1,A: Ikka polikumen urappullavar like and comment please,Ikka polikumen urappullavar like and comment please,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0197,Manglish,roman,1,A: December 12 inn katta waitingullar like poad,December 12 inn katta waitingullar like poad,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0198,Manglish,roman,1,A: Jobi jorge padam ano. Potti mone,Jobi jorge padam ano. Potti mone,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0199,Manglish,roman,1,A: ippo mansilai e padam 8 nilayil pottum,ippo mansilai e padam 8 nilayil pottum,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0200,Manglish,roman,1,A: Adar Trailer ......summer mass entertainer thanne aayirikum enn pratheekshikunnu......,Adar Trailer ......summer mass entertainer thanne aayirikum enn pratheekshikunnu......,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0201,Manglish,roman,1,A: Richie orma vanathu eniku mathram ano,Richie orma vanathu eniku mathram ano,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0202,Manglish,roman,1,A: Ningalkarkum commercile pillere ariyillie mech,Ningalkarkum commercile pillere ariyillie mech,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0203,Manglish,roman,1,A: Kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal,Kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0204,Manglish,roman,1,A: Fahad shane soubin baasi kidu team,Fahad shane soubin baasi kidu team,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0205,Manglish,mixed,1,A: Whatsapp status ലെ പോലെ ആ triangal എഫക്ട് വന്നിലെങ്കിൽ ടീസർ ഒരു ഒരു വൃത്തി ഉണ്ടയെന്നെ...,Whatsapp status ലെ പോലെ ആ triangal എഫക്ട് വന്നിലെങ്കിൽ ടീസർ ഒരു ഒരു വൃത്തി ഉണ്ടയെന്നെ...,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0206,Manglish,roman,1,A: Soubin achanod vazhakakakunu...achanu sahayathinu robotine soubin set akunu...robotinte koode jeevikuna achan parishkari akunu...achanum makanum onnikunu...subham,Soubin achanod vazhakakakunu...achanu sahayathinu robotine soubin set akunu...robotinte koode jeevikuna achan parishkari akunu...achanum makanum onnikunu...subham,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0207,Manglish,roman,1,A: Shariya killi chundan thanne sreenivasan enthei hajiyar,Shariya killi chundan thanne sreenivasan enthei hajiyar,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0208,Manglish,roman,1,A: Mangeettu moongeetu povaan shenoyi vere janikanam,Mangeettu moongeetu povaan shenoyi vere janikanam,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0209,Manglish,roman,1,A: Malayalam film industry il vere aarkku pattum iddehathe pole aakan. Pakaram vekkan aarumillatha one and only Lalettan,Malayalam film industry il vere aarkku pattum iddehathe pole aakan. Pakaram vekkan aarumillatha one and only Lalettan,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0210,Manglish,roman,1,A: 1 week kayinjal edenkilum channelil kanam,1 week kayinjal edenkilum channelil kanam,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0211,Manglish,roman,1,A: Tovinooo tovinoo....... tovinooo tovinoooo masss..kkaa... valliyappaaa.....,Tovinooo tovinoo....... tovinooo tovinoooo masss..kkaa... valliyappaaa.....,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0212,Malayalam,native,1,A: കിടു കിടുവേ.... ഇനി വന്നങ്ങ് അടിച്ചു പൊളിച്ചാൽ മതി,കിടു കിടുവേ.... ഇനി വന്നങ്ങ് അടിച്ചു പൊളിച്ചാൽ മതി,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0213,Manglish,roman,1,A: Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii,Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0214,Manglish,mixed,1,A: പൊറിഞ്ചുവും മറിയവും ജോസും ജോഷി സാറിന്റെ ഒപ്പം കൂടി ഒരു തൃശൂർ പൂരമാണ് ഒരിക്കിയിരിക്കുന്നത് എന്നു ഇതു കണ്ടപ്പോൾ manasilayi,പൊറിഞ്ചുവും മറിയവും ജോസും ജോഷി സാറിന്റെ ഒപ്പം കൂടി ഒരു തൃശൂർ പൂരമാണ് ഒരിക്കിയിരിക്കുന്നത് എന്നു ഇതു കണ്ടപ്പോൾ manasilayi,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0215,Manglish,roman,1,A: Ithippo enthinulla purappadanavo randalum koodi Suraj Soubi,Ithippo enthinulla purappadanavo randalum koodi Suraj Soubi,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0216,Manglish,roman,1,A: bhasi machan und..ath mathram mathi...padam .pwolikum,bhasi machan und..ath mathram mathi...padam .pwolikum,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0217,Manglish,roman,1,A: Cinema kanditum idakku idakku keri trailer kanund,Cinema kanditum idakku idakku keri trailer kanund,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0218,Manglish,mixed,1,A: ജിമിട്ടൊളികൾ ഇപ്പോളെ unlike അടിച്ചു തുടങ്ങി അസുരൻ loading..,ജിമിട്ടൊളികൾ ഇപ്പോളെ unlike അടിച്ചു തുടങ്ങി അസുരൻ loading..,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0219,Manglish,roman,1,A: Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0220,Manglish,roman,1,A: Nth bhashayado ith vech ketti malabr bhasha samsarikkunnu. Mohanlal malabarine kaliyakkunnu,Nth bhashayado ith vech ketti malabr bhasha samsarikkunnu. Mohanlal malabarine kaliyakkunnu,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0221,Manglish,roman,1,A: 50 pathu pravasham kandavar adi like,50 pathu pravasham kandavar adi like,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0222,Manglish,roman,1,A: Padam kandavarkku like aam Mass ka baap,Padam kandavarkku like aam Mass ka baap,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0223,Manglish,mixed,1,A: മിഥുൻ comedy ഇല്ലാതെ പടം,മിഥുൻ comedy ഇല്ലാതെ പടം,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0224,Manglish,roman,1,A: Ithu......kaanumbol 2016-il irangiya...... Shahrukh Khan abhinayicha hindi movie faninte oru cheriya cut undo ennu oru samshayam......,Ithu......kaanumbol 2016-il irangiya...... Shahrukh Khan abhinayicha hindi movie faninte oru cheriya cut undo ennu oru samshayam......,neutral,Low,DravidianLangTech-Malayalam,real,Real public research sample from DravidianLangTech-Malayalam.
real_dravidianlangtech_malayalam_0225,Malayalam,native,1,A: ആരും കണ്ടേക്കരുതേ,ആരും കണ്ടേക്കരുതേ,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0226,Manglish,roman,1,A: Iyyalkke rest cheyyanulla time aayilla.. kanda oola padagalilellam abinayiche vila poi paavam..,Iyyalkke rest cheyyanulla time aayilla.. kanda oola padagalilellam abinayiche vila poi paavam..,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0227,Manglish,roman,1,A: eda rithwik nine njan theriparjilaloo ennitt ninte samkkaram kanichuvale f fff .valarthu dhosham nint ppp,eda rithwik nine njan theriparjilaloo ennitt ninte samkkaram kanichuvale f fff .valarthu dhosham nint ppp,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0228,Manglish,roman,1,A: Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale,Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0229,Manglish,roman,1,A: Itinum dislike adikkan aalundallo...nallatine angeegarikkan padikk... duranthangal...,Itinum dislike adikkan aalundallo...nallatine angeegarikkan padikk... duranthangal...,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0230,Manglish,roman,1,A: Nalla assal moonjjal thank you lola,Nalla assal moonjjal thank you lola,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0231,Manglish,roman,1,A: Al veruppikkal Mammotty ude vere oru adipoli veruppikkal padamayirikku ith,Al veruppikkal Mammotty ude vere oru adipoli veruppikkal padamayirikku ith,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0232,Manglish,roman,1,A: Dislike adikunavanmaruda oru thandakku vili varavu vechakke,Dislike adikunavanmaruda oru thandakku vili varavu vechakke,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0233,Manglish,roman,1,A: Ni arda vadha beeshani ondakan..patti ..inala vannu korach cinema edthpo ni ethanda vallya kopila producer ayen thonuna..pooy chathudeda mayre,Ni arda vadha beeshani ondakan..patti ..inala vannu korach cinema edthpo ni ethanda vallya kopila producer ayen thonuna..pooy chathudeda mayre,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0234,Manglish,roman,1,A: Ninta channel inu idanta peru goodwill ennalla devilwill enna..patti thayoli pundachi mone,Ninta channel inu idanta peru goodwill ennalla devilwill enna..patti thayoli pundachi mone,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0235,Manglish,roman,1,A: Mara paazhu mega mairananil ninnum ethil koodutal pratheeshikaruthu 1980 kalile rajanikanthinu padikkunnu verum chavaru mairan....,Mara paazhu mega mairananil ninnum ethil koodutal pratheeshikaruthu 1980 kalile rajanikanthinu padikkunnu verum chavaru mairan....,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0236,Manglish,roman,1,A: Lalettante face kandittu sankadam maatram ennalum ente stree kumara menone naari,Lalettante face kandittu sankadam maatram ennalum ente stree kumara menone naari,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0237,Malayalam,native,1,A: ഗുഹൻ ഫാൻസ്‌ ഡിസ്‌ലൈക്ക് അടിച്ചു തകർക്കുവാണല്ലോ,ഗുഹൻ ഫാൻസ്‌ ഡിസ്‌ലൈക്ക് അടിച്ചു തകർക്കുവാണല്ലോ,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0238,Manglish,roman,1,A: aa dislike mikkathum mohan lal fans aayirikkum,aa dislike mikkathum mohan lal fans aayirikkum,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0239,Malayalam,native,1,A: മോഡിയുടെ ചെപ്പ കുറ്റി അടിച്ചു പരത്താൻ ആരെങ്കിലും ഉണ്ടോ?,മോഡിയുടെ ചെപ്പ കുറ്റി അടിച്ചു പരത്താൻ ആരെങ്കിലും ഉണ്ടോ?,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0240,Manglish,roman,1,A: Chembu sajin fans dislike adikan thudangiyallo,Chembu sajin fans dislike adikan thudangiyallo,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0241,Manglish,roman,1,A: Muttamariyans Mammunni Myra raja team omkv,Muttamariyans Mammunni Myra raja team omkv,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0242,Manglish,roman,1,A: Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan ....dialogue delivery pirannu...ee parayunna neeyokke pedukkum padam irangiyal,Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan ....dialogue delivery pirannu...ee parayunna neeyokke pedukkum padam irangiyal,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0243,Manglish,roman,1,A: Tharikida sabu ah poorimone kondu varendayirunnu,Tharikida sabu ah poorimone kondu varendayirunnu,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0244,Manglish,roman,1,A: 2.7k unlike adicha pengalepanni makkalkku ente naduviral namaskaram,2.7k unlike adicha pengalepanni makkalkku ente naduviral namaskaram,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0245,Manglish,roman,1,A: 13k dislike kodutha yethu mire** adaaa,13k dislike kodutha yethu mire** adaaa,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0246,Malayalam,native,1,A: എന്തൂട്ട് പഴം പുഴുങ്ങിയ ശബ്‍ദം... കോപ്പ് പറയുന്ന ആൾക്ക് തന്നെ ഉശിരില്ലേ...,എന്തൂട്ട് പഴം പുഴുങ്ങിയ ശബ്‍ദം... കോപ്പ് പറയുന്ന ആൾക്ക് തന്നെ ഉശിരില്ലേ...,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0247,Manglish,roman,1,A: irangunne munne dislike adikkunna thanthakku munne undaaya makkalku midile Finger,irangunne munne dislike adikkunna thanthakku munne undaaya makkalku midile Finger,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0248,Malayalam,native,1,A: ഡയറക്ടർ സിദ്ധീക്ക് മമ്മൂട്ടിക്ക് മാത്രമേ നല്ല ചിത്രം ചെയ്തു കൊടുക്കുള്ളു ... ലാലേട്ടനെ താറടിക്കണം അത്രേയുള്ളൂ ആ നാറിക്ക് .... വെറുതെ അല്ല ഈ ഫിലിം ആന്റണി പെരുമ്പാവൂർ പ്രൊഡ്യൂസ് ചെയ്യാതിരുന്നത് ..... ലാലേട്ടൻ കാര്യങ്ങൾ മനസിലാക്കണം ....,ഡയറക്ടർ സിദ്ധീക്ക് മമ്മൂട്ടിക്ക് മാത്രമേ നല്ല ചിത്രം ചെയ്തു കൊടുക്കുള്ളു ... ലാലേട്ടനെ താറടിക്കണം അത്രേയുള്ളൂ ആ നാറിക്ക് .... വെറുതെ അല്ല ഈ ഫിലിം ആന്റണി പെരുമ്പാവൂർ പ്രൊഡ്യൂസ് ചെയ്യാതിരുന്നത് ..... ലാലേട്ടൻ കാര്യങ്ങൾ മനസിലാക്കണം ....,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0249,Manglish,roman,1,A: Trailer kandal ariyam nalla oombiya padam aanunn,Trailer kandal ariyam nalla oombiya padam aanunn,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0250,Manglish,roman,1,A: Teasr erangunnathinn munne 7 dislike ethe myranmar anenn ariyunnavar like cheyyu,Teasr erangunnathinn munne 7 dislike ethe myranmar anenn ariyunnavar like cheyyu,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0251,Malayalam,native,1,A: എത്ര തച്ചോളികൾ ചിലച്ചാലും കൊല കൊള്ളി ആണ് ഇത്,എത്ര തച്ചോളികൾ ചിലച്ചാലും കൊല കൊള്ളി ആണ് ഇത്,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0252,Manglish,roman,1,A: Pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum,Pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0253,Manglish,roman,1,A: ...emmathiri kanjavu cinimayiralkan geethuvine kone. Pattu,...emmathiri kanjavu cinimayiralkan geethuvine kone. Pattu,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0254,Manglish,roman,1,A: Trailor vannapol unlike adikunna kure pooranmar poi chathoode kunnakale,Trailor vannapol unlike adikunna kure pooranmar poi chathoode kunnakale,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0255,Manglish,roman,1,A: odiyan thulapichu myran V A Sree kumar kopan poda,odiyan thulapichu myran V A Sree kumar kopan poda,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0256,Manglish,roman,1,A: Muriyandi mammunniyude sudappi fansinaanu kuru vallathe pottunnath..,Muriyandi mammunniyude sudappi fansinaanu kuru vallathe pottunnath..,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
